SHOP,JOB,作業名称,機械名称,メーカー,型式,台数,固定資産番号,備考,適用開始日,適用終了日,作成ユーザ,作成日,更新ユーザ,更新日,MHI,AEL
"7B12","0000","個別把握する検査以外の検査","","","",0,"","","2025/04/01","2999/12/31","M130559","2025/04/02 10:41:24.000","","","",""
"7M12","0000","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7M12","0002","非破壊検査以外の特殊工程検査","","","",0,"","","2020/04/01","2999/12/31","","","M133423","2021/03/05 07:51:06.367","",""
"7M12","0003","飛昇体電装品組立における非破壊検査","","","",0,"","","2020/04/01","2999/12/31","M133423","2021/03/05 07:49:36.000","","","",""
"7M21","0000","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7M21","0002","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7M22","0000","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7M22","0002","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7M23","0000","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7M23","0002","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7P21","0000","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7P21","0002","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7P31","0000","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7P31","0001","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7P31","0002","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7P32","0000","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7P32","0002","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7P32","0008","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7P41","0000","個別把握する検査以外の検査","","","",0,"","","2025/04/01","2999/12/31","M130559","2025/04/02 07:46:06.000","","","",""
"7P41","0002","非破壊検査以外の特殊工程検査","","","",0,"","","2025/04/01","2999/12/31","M130559","2025/11/14 10:44:16.000","","","",""
"7P42","0000","個別把握する検査以外の検査","","","",0,"","","2025/04/01","2999/12/31","M130559","2025/04/02 07:47:08.000","","","",""
"7P42","0002","非破壊検査以外の特殊工程検査","","","",0,"","","2025/04/01","2999/12/31","M130559","2025/11/14 10:47:31.000","","","",""
"7Q13","0000","個別把握する検査以外の検査","","","",0,"","","2025/04/01","2999/12/31","M130559","2025/04/02 10:24:19.000","","","",""
"7Q14","0000","個別把握する検査以外の検査","","","",0,"","","2025/04/01","2999/12/31","M130559","2025/04/02 10:00:23.000","","","",""
"7U11","0000","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"7U11","0002","","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8621","0009","自主検査","","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8621","0810","洗浄作業,脱脂作業","超音波洗浄,脱脂","","",0,"","","2026/06/19","2999/12/31","M123829","2026/06/19 09:04:07.000","","","",""
"8621","1080","個装及び梱包","個装及ぶ梱包","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8621","1090","発送作業","発送作業","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8621","6100","キット部品準備作業","キット部品","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8621","6900","受領","","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8621","9999","品確者確認","","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","0009","自主検査","","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","0124","ﾀｰﾐﾅﾙかしめ作業","ﾀｰﾐﾅﾙかしめ作業   (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","0212","ﾊﾝﾀﾞ付け作業","ﾊﾝﾀﾞ付け作業    (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","0221","ﾜｲﾔｰ・ﾊｰﾈｽ作業","ﾜｲﾔｰ･ﾊｰﾈｽ作業   (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","0222","電線保護作業","電線保護作業    (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","0261","導通試験作業","導通試験作業    (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","0262","絶縁抵抗試験作業","絶縁抵抗試験作業  (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","0265","絶縁耐電圧試験作業","絶縁耐電圧試験作業 (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","0321","機能試験作業","機能試験作業    (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","0800","焼嵌め作業","焼嵌め作業(冷し嵌め含む)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","0810","洗浄作業、脱脂作業","超音波洗浄、脱脂","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","1010","組立作業","構成部品点数（6点以上）","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","1011","組立作業","構成部品点数（1～5点）","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","1060","分解作業","一般分解作業","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","1070","修理作業","一般修理作業","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","1080","個装作業","個装と梱包作業","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","1090","発送作業","発送作業","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","1300","穴明け加工","直立ﾎﾞｰﾙ盤","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","1610","仕上作業","手仕上作業(含ﾊﾝﾀﾞ付)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","1630","ﾌﾟﾚｽ加工","ﾊﾝﾄﾞﾌﾟﾚｽ","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","1660","圧力試験","水圧､空圧","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","1670","摺合せ作業","摺合せ","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","3060","圧力試験","油圧","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","3120","機能試験","機能試験機","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","3130","釣合試験","釣合試験機","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","3140","ｽﾋﾟﾝﾃｽﾄ","ｽﾋﾟﾝﾃｽﾄ","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","6011","ｷｯﾄ部品準備作業","ｷｯﾄ部品準備","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","6020","ｻﾝﾄﾞ(ｸﾞﾘｯﾄﾞ)ﾌﾞﾗｽﾄ","","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","6050","ｸﾞﾗｽﾋﾞｰﾄﾋﾟｰﾆﾝｸﾞ","","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","6900","受領","","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8622","9999","品確者確認","","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","0009","自主検査","","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","0124","ﾀｰﾐﾅﾙかしめ作業","ﾀｰﾐﾅﾙかしめ作業   (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","0212","ﾊﾝﾀﾞ付け作業","ﾊﾝﾀﾞ付け作業    (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","0221","ﾜｲﾔｰ・ﾊｰﾈｽ作業","ﾜｲﾔｰ･ﾊｰﾈｽ作業   (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","0222","電線保護作業","電線保護作業    (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","0261","導通試験作業","導通試験作業    (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","0262","絶縁抵抗試験作業","絶縁抵抗試験作業  (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","0265","絶縁耐電圧試験作業","絶縁耐電圧試験作業 (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","0321","機能試験作業","機能試験作業    (電装)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","0800","焼嵌め作業","焼嵌め､冷し嵌め","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","0810","洗浄作業、脱脂作業","超音波洗浄、脱脂","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","1010","組立作業","構成部品点数（6点以上）","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","1011","組立作業","構成部品点数（1～5点）","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","1060","分解作業","一般分解作業","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","1070","修理作業","一般修理作業","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","1080","個装作業","個装と梱包作業","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","1090","発送作業","発送作業","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","1300","穴明け加工","直立ﾎﾞｰﾙ盤","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","1610","仕上作業","手仕上作業(含ﾊﾝﾀﾞ付)","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","1630","ﾌﾟﾚｽ加工","ﾊﾝﾄﾞﾌﾟﾚｽ","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","1660","圧力試験","水圧､空圧","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","1670","摺合せ作業","摺合せ","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","3060","圧力試験","油圧","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","3120","機能試験","機能試験機","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","3130","釣合試験","","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","6011","ｷｯﾄ部品準備作業","ｷｯﾄ部品準備","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","6900","受領","-","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8623","9999","品確者確認","-","","",0,"","2025年4月度の職制変更対応に伴う追加対応","2025/04/01","2999/12/31","M138854","2025/03/31 18:12:03.000","","","",""
"8633","0009","自主検査","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","0800","焼嵌め作業","焼嵌め､冷し嵌め","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","1010","組立作業","構成部品点数","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","1011","組立作業","構成部品点数1~5点","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","1060","分解作業","一般分解作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","1070","修理作業","一般修理作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","1080","個装作業","個装と梱包作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","1090","発送作業","発送作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","1300","穴明け作業","縦型ﾎﾞｰﾙ盤","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","1610","仕上作業","手入れ､洗浄　含ﾊﾝﾀﾞ付､鋳込","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","1630","ﾌﾟﾚｽ加工","ﾊﾝﾄﾞﾌﾟﾚｽ","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","3060","圧力試験","圧力試験機","名航","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","3120","機能試験","機能試験機","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","3130","釣合試験","釣合試験機","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","6011","ｷｯﾄ部品準備作業","ｷｯﾄ部品準備作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8633","6900","受領","","","",0,"","修理O/H工事に限定","2020/04/01","2999/12/31","","","","","",""
"8633","9999","品確者確認","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","0009","自主検査","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","0770","高周波焼入戻","高周波焼入戻､焼鈍","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","0771","高周波焼入","高周波焼入のみ","菱和調温","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","0800","焼嵌め","焼嵌め､冷し嵌め","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","0810","洗浄作業","超音波洗浄機","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1010","組立作業","構成部品点数　６点以上","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1011","組立作業","構成部品点数1~5点","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1060","分解作業","一般分解作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1070","修理作業","一般修理作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1080","個装作業","個装及び梱包作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1090","発送作業","発送作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1510","研削加工","端面研削盤","ｼﾞｪﾘﾊｲﾄﾞ、ｺﾊﾞﾙ社、津上製作所","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1511","ｼｪﾌｨｰﾙﾄﾞ","ｼｪﾌｨｰﾙﾄﾞ","ﾊﾝﾃﾞｯｸｽ","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1553","ﾎｰﾆﾝｸﾞ加工","ﾊﾝﾄﾞﾎｰﾆﾝｸﾞ","ｻﾝﾈﾙ CO","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1610","仕上作業","手入れ､洗浄　含ﾊﾝﾀﾞ付け､鋳込","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1630","ﾌﾟﾚｽ加工","ﾌﾟﾚｽ加工機","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1660","圧力試験","圧力試験機","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1670","摺合せ作業","摺合せ","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","1980","ﾗｯﾋﾟﾝｸﾞ加工","ﾗｯﾋﾟﾝｸﾞ盤","津上製作所、瑞穂工機","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","3060","圧力試験","油圧圧力試験機","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","3120","機能試験","機能試験機","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","4600","ﾁｭｰﾋﾞﾝｸﾞ作業","ﾁｭｰﾌﾞ切断及びﾊﾞﾘ取り","ｵｸﾞﾗ販売、宮川工研、千代田工業","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","4610","ﾁｭｰﾋﾞﾝｸﾞ作業","手曲げ作業","ｺﾝﾗｯｸ","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","6011","ｷｯﾄ部品準備作業","ｷｯﾄ部品準備作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","6070","防錆作業","永久防錆","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8654","6900","受領","","","",0,"","修理O/H工事に限定","2020/04/01","2999/12/31","","","","","",""
"8654","9999","品確者確認","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","0009","自主検査","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","0667","高周波ろう付","高周波ろう付","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","0810","洗浄作業","超音波洗浄機","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","1010","組立作業","構成部品点数　６点以上","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","1011","組立作業","構成部品点数1~5点","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","1060","分解作業","一般分解作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","1070","修理作業","一般修理作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","1080","個装作業","個装及び梱包作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","1090","発送作業","発送作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","1610","仕上作業","手入れ､洗浄　含ﾊﾝﾀﾞ付け､鋳込","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","1630","ﾌﾟﾚｽ加工","ﾌﾟﾚｽ加工機","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","1660","圧力試験","圧力試験機","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","3060","圧力試験","油圧","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","3120","機能試験","機能試験機","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8655","6900","受領","","","",0,"","修理O/H工事に限定","2020/04/01","2999/12/31","","","","","",""
"8655","9999","品確者確認","","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8711","0125","ﾊｰﾈｽ単位仕訳作業","ﾊｰﾈｽ単位仕訳 (電装)","","",0,"","","2025/04/01","2999/12/31","U359579","2025/03/31 18:18:41.000","","","",""
"8711","6011","ｷｯﾄ作業","ｷｯﾄ作業","","",0,"","","2025/04/01","2999/12/31","U359579","2025/03/31 18:18:41.000","","","",""
"8711","8011","ｷｯﾄ部品準備作業","ｷｯﾄ部品準備作業 (電子)","","",0,"","","2025/04/01","2999/12/31","U359579","2025/03/31 18:18:41.000","","","",""
"8711","8511","ﾏｰｷﾝｸﾞ作業","SER/Noﾏｰｷﾝｸﾞ (電子)","","",0,"","","2025/04/01","2999/12/31","U359579","2025/03/31 18:18:41.000","","","",""
"8711","8521","ﾏｰｷﾝｸﾞ作業","ｺｰﾄﾞNoﾏｰｷﾝｸﾞ (電子)","","",0,"","","2025/04/01","2999/12/31","U359579","2025/03/31 18:18:41.000","","","",""
"8711","8531","ﾏｰｷﾝｸﾞ作業","部品番号ﾏｰｷﾝｸﾞ (電子)","","",0,"","","2025/04/01","2999/12/31","U359579","2025/03/31 18:18:41.000","","","",""
"8711","9999","品確者確認","品確者確認","","",0,"","","2025/04/01","2999/12/31","U359579","2025/03/31 18:18:41.000","","","",""
"8722","0222","電線保護作業","電線保護作業 (電装)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","0231","ﾊﾟﾈﾙ組立作業","ﾊﾟﾈﾙ組立(取付)作業 (電装)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","0251","ﾎﾟｯﾃｨﾝｸﾞ作業","ﾎﾟｯﾃｨﾝｸﾞ作業 (電装)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","0261","導通試験作業","導通試験作業 (電装)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","0262","絶縁抵抗試験作業","絶縁抵抗試験作業 (電装)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","0311","ﾓｯｸｱｯﾌﾟ作業","ﾓｯｸｱｯﾌﾟ作業 (電装)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","0312","ﾎｯﾄﾁｪｯｸ作業","ﾎｯﾄﾁｪｯｸ作業 (電装)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","0321","機能試験作業","機能試験作業 (電装)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","0710","一般塗装作業","一般塗装作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","0720","ｺｰﾃｨﾝｸﾞ作業","ｺｰﾃｨﾝｸﾞ","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","0740","塗装前のﾏｽｷﾝｸﾞ作業","塗装前のﾏｽｷﾝｸﾞ作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","0810","超音波洗浄作業","超音波洗浄作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","1610","手仕上作業","手仕上作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","1660","水圧空圧圧力試験作業","水圧空圧圧力試験作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6011","ｷｯﾄ作業","ｷｯﾄ作業","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6111","位置決め作業","位置決め作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6121","取外し作業","取外し作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6141","ﾄﾘﾑ作業","ﾄﾘﾑ作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6221","穴明け作業","穴明け作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6231","皿取り作業","皿取り作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6321","ﾘﾍﾞｯﾄ打ち作業","ﾘﾍﾞｯﾄ打ち作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6331","ﾘﾍﾞｯﾄﾐﾗｰ作業","ﾘﾍﾞｯﾄﾐﾗｰ作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6341","締付け作業","締付け作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6342","ﾄﾙｸ掛け作業","ﾄﾙｸ掛け作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6511","取付け作業","取付け作業機構品 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6521","取付け作業","取付け作業ﾁｭｰﾌﾞ (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6551","取付け作業","取付け作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6621","接着作業","接着作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6641","ﾀｯﾁｱｯﾌﾟ作業","ﾀｯﾁｱｯﾌﾟ作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6661","ﾅﾝﾊﾞｰ作業","ﾅﾝﾊﾞｰ作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6671","ｷｬｯﾌﾟ作業","ｷｬｯﾌﾟ作業 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","6711","調整作業","調整･確認 (構･艤)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","8141","手洗浄","手洗浄 (電子)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","8511","ﾏｰｷﾝｸﾞ作業","SER/Noﾏｰｷﾝｸﾞ (電子)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
"8722","8521","ﾏｰｷﾝｸﾞ作業","ｺｰﾄﾞNoﾏｰｷﾝｸﾞ (電子)","","",0,"","","2020/04/01","2999/12/31","","","","","",""
