BOM_KEY,手配号機,PBS部品番号,PBS部品名称,SEG,部品番号,部品名称,Gen,△,SHOP,P／T,EC,QTY,OS_ID,オーダー,ST,仕掛SHOP,着手実績,完了実績,計画納期,小日程MND,所内部品工程,滞留日数（DAYNO）,計画納期識別,完了済識別,再来月まで（着手）,今月まで（着手）,先月まで（着手）,着手個数,SIG（着手）,再来月まで,今月まで,先月まで,完成個数,SIG,見通し,対策,コメント,内作子部品ショーテージ
"TJ-W",2193,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654494","A691451","Z","",45784,45894,"2027-02","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2193,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654518","A691451","Z","",45784,45912,"2027-02","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2193,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654534","A691451","Z","",45792,45856,"2027-02","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2193,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654564","A691451","Z","",46007,46070,"2027-03","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46073","","",""
"TJ-W",2194,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000666036","A691451","Z","",45804,45911,"2027-02","",0,"","","完了",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2194,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000654480","A691451","Z","",45799,45974,"2027-02","",0,"","","完了",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2194,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654495","A691451","Z","",45784,45901,"2027-02","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2194,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654519","A691451","Z","",45784,45912,"2027-02","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2194,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654534","A691451","Z","",45792,45856,"2027-02","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2194,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654564","A691451","Z","",46007,46070,"2027-03","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46073","","",""
"TJ-W",2195,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000666037","A691451","Z","",45804,45911,"2027-02","",0,"","","完了",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2195,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000654481","A691451","Z","",45799,45974,"2027-02","",0,"","","完了",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2195,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654496","A691451","Z","",45784,45901,"2027-02","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2195,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654520","A691451","Z","",45784,45912,"2027-02","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2195,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654535","A691451","Z","",45792,45856,"2027-02","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2195,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654565","A691451","Z","",46015,46085,"2027-03","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46073","","",""
"TJ-W",2196,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000666037","A691451","Z","",45804,45911,"2027-03","",0,"","","完了",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2196,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000654481","A691451","Z","",45799,45974,"2027-03","",0,"","","完了",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2196,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654497","A691451","Z","",45784,45944,"2027-03","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2196,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654521","A691451","Z","",45784,45912,"2027-03","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2196,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654535","A691451","Z","",45792,45856,"2027-03","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2196,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654565","A691451","Z","",46015,46085,"2027-04","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46073","","",""
"TJ-W",2197,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000666037","A691451","Z","",45804,45911,"2027-03","",0,"","","完了",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2197,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000654481","A691451","Z","",45799,45974,"2027-03","",0,"","","完了",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2197,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654498","A691451","Z","",45784,45944,"2027-03","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2197,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654522","A691451","Z","",45790,45918,"2027-03","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2197,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654535","A691451","Z","",45792,45856,"2027-03","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2197,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654565","A691451","Z","",46015,46085,"2027-04","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46073","","",""
"TJ-W",2198,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000666037","A691451","Z","",45804,45911,"2027-04","",0,"","","完了",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2198,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000654481","A691451","Z","",45799,45974,"2027-04","",0,"","","完了",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2198,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654499","A691451","Z","",45784,45946,"2027-04","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2198,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654523","A691451","Z","",45790,45918,"2027-04","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2198,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654535","A691451","Z","",45792,45856,"2027-04","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2198,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654565","A691451","Z","",46015,46085,"2027-05","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46073","","",""
"TJ-W",2199,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000666038","A691451","Z","",45806,45911,"2027-04","",0,"","","完了",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2199,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000654482","A691451","Z","",45799,45974,"2027-04","",0,"","","完了",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2199,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654500","A691451","Z","",45784,45946,"2027-04","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2199,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654524","A691451","Z","",45790,45918,"2027-04","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2199,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654536","A691451","Z","",45792,45856,"2027-04","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2199,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654566","A691451","Z","",46015,46085,"2027-05","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46086","","",""
"TJ-W",2200,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000666038","A691451","Z","",45806,45911,"2027-07","",0,"","","完了",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2200,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000654482","A691451","Z","",45799,45974,"2027-07","",0,"","","完了",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2200,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654501","A691451","Z","",45784,46084,"2027-07","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","46059","","",""
"TJ-W",2200,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654525","A691451","Z","",45790,45918,"2027-07","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2200,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654536","A691451","Z","",45792,45856,"2027-07","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2200,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654566","A691451","Z","",46015,46085,"2027-08","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46086","","",""
"TJ-W",2201,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000666038","A691451","Z","",45806,45911,"2027-07","",0,"","","完了",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2201,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000654482","A691451","Z","",45799,45974,"2027-07","",0,"","","完了",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2201,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654502","A691451","Z","",45784,45912,"2027-07","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2201,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654526","A691451","Z","",45790,45918,"2027-07","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2201,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654536","A691451","Z","",45792,45856,"2027-07","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2201,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654566","A691451","Z","",46015,46085,"2027-08","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46086","","",""
"TJ-W",2202,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000666038","A691451","Z","",45806,45911,"2027-07","",0,"","","完了",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2202,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000654482","A691451","Z","",45799,45974,"2027-07","",0,"","","完了",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2202,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654503","A691451","Z","",45784,45912,"2027-07","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2202,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654527","A691451","Z","",45790,45938,"2027-07","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2202,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654536","A691451","Z","",45792,45856,"2027-07","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2202,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654566","A691451","Z","",46015,46085,"2027-08","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46086","","",""
"TJ-W",2203,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000666039","A691451","Z","",45810,45911,"2027-08","",0,"","","完了",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2203,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000654483","A691451","Z","",45799,45974,"2027-08","",0,"","","完了",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2203,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654504","A691451","Z","",45792,45932,"2027-08","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2203,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654528","A691451","Z","",45790,45938,"2027-08","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2203,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654537","A691451","Z","",45792,45869,"2027-08","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2203,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654567","A691451","Z","",46042,46098,"2027-09","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46087","","",""
"TJ-W",2204,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000666039","A691451","Z","",45810,45911,"2027-08","",0,"","","完了",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2204,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000654483","A691451","Z","",45799,45974,"2027-08","",0,"","","完了",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2204,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654505","A691451","Z","",45792,45912,"2027-08","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2204,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654529","A691451","Z","",45790,45954,"2027-08","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2204,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654537","A691451","Z","",45792,45869,"2027-08","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2204,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654567","A691451","Z","",46042,46098,"2027-09","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46087","","",""
"TJ-W",2205,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000666039","A691451","Z","",45810,45911,"2027-08","",0,"","","完了",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2205,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000654483","A691451","Z","",45799,45974,"2027-08","",0,"","","完了",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2205,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654506","A691451","Z","",45792,46080,"2027-08","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","46066","","",""
"TJ-W",2205,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654530","A691451","Z","",45790,45938,"2027-08","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2205,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654537","A691451","Z","",45792,45869,"2027-08","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2205,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654567","A691451","Z","",46042,46098,"2027-09","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46087","","",""
"TJ-W",2206,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000666039","A691451","Z","",45810,45911,"2027-08","",0,"","","完了",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2206,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000654483","A691451","Z","",45799,45974,"2027-08","",0,"","","完了",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2206,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000654507","A691451","Z","",45792,46080,"2027-08","",10,"","","完了",226,195,180,196,"黄",195,163,149,161,"赤","46066","","",""
"TJ-W",2206,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000654531","A691451","Z","",45790,45938,"2027-08","",0,"","","完了",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2206,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000654537","A691451","Z","",45792,45869,"2027-08","",0,"","","完了",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2206,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000654567","A691451","Z","",46042,46098,"2027-09","",0,"","","完了",205,180,163,200,"黄",180,149,133,192,"青","46087","","",""
"TJ-W",2207,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000725593","A691551","G","7P21",,,"2028-01","",0,"","","未",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2207,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000725603","A691551","G","7P21",,,"2028-01","",0,"","","未",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2207,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000725608","A691551","G","7P21",,,"2028-01","",9,"","","未",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2207,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000725625","A691551","G","7P21",,,"2028-01","",0,"","","未",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2207,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000725642","A691551","G","7P21",,,"2028-01","",0,"","","未",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2207,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000725664","A691551","G","82P8",,,"2028-02","",0,"","","未",205,180,163,200,"黄",180,149,133,192,"青","","","",""
"TJ-W",2208,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000725593","A691551","G","7P21",,,"2028-01","",0,"","","未",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2208,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000725603","A691551","G","7P21",,,"2028-01","",0,"","","未",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2208,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000725609","A691551","G","7P21",,,"2028-01","",9,"","","未",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2208,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000725626","A691551","G","7P21",,,"2028-01","",0,"","","未",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2208,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000725642","A691551","G","7P21",,,"2028-01","",0,"","","未",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2208,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000725664","A691551","G","82P8",,,"2028-02","",0,"","","未",205,180,163,200,"黄",180,149,133,192,"青","","","",""
"TJ-W",2209,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000725593","A691551","G","7P21",,,"2028-01","",0,"","","未",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2209,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000725603","A691551","G","7P21",,,"2028-01","",0,"","","未",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2209,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000725610","A691551","G","7P21",,,"2028-01","",9,"","","未",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2209,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000725627","A691551","G","7P21",,,"2028-01","",0,"","","未",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2209,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000725642","A691551","G","7P21",,,"2028-01","",0,"","","未",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2209,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000725664","A691551","G","82P8",,,"2028-02","",0,"","","未",205,180,163,200,"黄",180,149,133,192,"青","","","",""
"TJ-W",2210,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000725593","A691551","G","7P21",,,"2028-02","",0,"","","未",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2210,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000725603","A691551","G","7P21",,,"2028-02","",0,"","","未",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2210,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000725611","A691551","G","7P21",,,"2028-02","",9,"","","未",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2210,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000725628","A691551","G","7P21",,,"2028-02","",0,"","","未",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2210,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000725642","A691551","G","7P21",,,"2028-02","",0,"","","未",481,407,377,485,"青",383,323,295,445,"青","","","",""
"TJ-W",2210,"95B00101-101","ENGINE ASSY","710","95B15276-101","DEFLECTOR ASSY",2,"","8A40","","L1",1,"X000725664","A691551","G","82P8",,,"2028-03","",0,"","","未",205,180,163,200,"黄",180,149,133,192,"青","","","",""
"TJ-W",2211,"95B00101-101","ENGINE ASSY","710","95B15223-103","CASE COMP REAR",2,"","8A40","","21",1,"X000725594","A691551","G","7P21",,,"2028-02","",0,"","","未",242,205,190,246,"青",193,163,149,198,"青","","","",""
"TJ-W",2211,"95B00101-101","ENGINE ASSY","710","95B15254-101TP1","T/P-EBW",2,"","8A40","","11",1,"X000725604","A691551","G","7P21",,,"2028-02","",0,"","","未",244,205,193,248,"青",193,163,149,171,"黄","","","",""
"TJ-W",2211,"95B00101-101","ENGINE ASSY","710","95B15255-103","DIFFUSER COMP",2,"","8A40","","21",1,"X000725612","A691551","G","7P21",,,"2028-02","",9,"","","未",226,195,180,196,"黄",195,163,149,161,"赤","","","",""
"TJ-W",2211,"95B00101-101","ENGINE ASSY","710","95B15256-103","CASE COMP FRONT",2,"","8A40","","21",1,"X000725629","A691551","G","7P21",,,"2028-02","",0,"","","未",226,195,180,238,"青",193,163,149,165,"黄","","","",""
"TJ-W",2211,"95B00101-101","ENGINE ASSY","710","95B15263-103","BOSS-IGNITOR",2,"","8A40","","11",2,"X000725643","A691551","G","7P21",,,"2028-02","",0,"","","未",481,407,377,485,"青",383,323,295,445,"青","","","",""
